#Nome_da_Administradora;CNPJ_da_Administradora;Data_base;Código_do_grupo;Código_do_segmento;Número_da_assembléia_geral_ordinária;Valor_médio_do_bem;Índice_de_correção;Taxa_de_administração;Prazo_do_grupo_em_meses;Quantidade_de_cotas_ativas_em_dia;Quantidade_de_cotas_ativas_contempladas_inadimplentes;Quantidade_de_cotas_ativas_não_contempladas_inadimplentes;Quantidade_de_cotas_ativas_contempladas_no_mês;Quantidade_de_cotas_excluídas;Quantidade_de_cotas_ativas_quitadas;Quantidade_de_cotas_ativas_com_crédito_pendente_de_utilização
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01229;1;50;393534,79;4;7,98574;240;961;13;22;7;535;31;221
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01250;1;50;193746,55;4;8,49350;180;956;15;29;7;509;46;254
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01255;1;38;353511,92;4;7,98239;240;949;14;25;5;460;12;169
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01261;1;38;355105,02;4;8,05476;240;961;17;20;5;486;19;203
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01266;1;44;83706,84;99;8,53821;150;937;30;30;12;431;44;207
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01267;1;44;169923,48;4;8,55030;180;954;8;37;11;537;29;218
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01268;1;38;165920,82;4;8,45090;180;962;5;33;11;470;22;198
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01270;1;44;355532,98;4;8,00777;240;957;10;30;8;502;24;211
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01271;1;44;354702,33;4;8,16145;240;955;11;30;4;525;21;211
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01295;1;38;342907,32;4;8,09424;240;949;22;28;9;454;17;199
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01321;1;32;78573,12;99;8,69870;150;963;8;27;8;525;20;173
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01322;1;30;156807,77;4;8,71101;180;959;4;36;14;345;12;159
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01323;1;32;338787,23;4;8,11144;240;938;12;38;7;446;10;190
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01324;1;32;323080,59;4;8,12305;240;972;8;18;9;428;7;146
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01353;1;32;347858,80;4;8,28360;240;959;3;38;8;438;15;183
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01355;1;26;157668,75;4;8,86100;180;983;2;15;5;368;6;148
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01359;1;26;333276,01;4;8,58917;240;962;6;29;8;419;5;153
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01360;1;26;329368,84;4;8,35371;240;965;5;28;9;319;7;138
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01388;1;65;364376,47;4;8,46946;240;937;28;28;11;588;54;220
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01389;1;26;323600,18;4;8,43380;240;964;6;30;8;389;1;153
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01461;1;4;357375,00;4;10,66700;240;962;0;38;6;37;0;22
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01470;1;20;74825,27;99;10,16488;150;770;0;23;16;206;3;73
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01472;1;20;480299,70;4;8,72392;240;963;4;30;9;279;1;128
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01473;1;20;485040,66;4;8,56425;240;955;10;35;9;287;0;139
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01474;1;20;477715,47;4;8,78318;240;939;11;43;9;300;6;129
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01475;1;20;484566,31;4;8,39704;240;969;6;23;11;267;5;132
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01476;1;20;483327,39;4;8,71647;240;963;10;26;11;237;1;122
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01478;1;20;226238,41;99;8,83004;200;768;1;30;9;264;4;105
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01479;1;20;228457,40;99;8,76195;200;778;1;20;8;227;3;107
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01481;1;20;148054,07;4;9,22811;180;965;6;27;9;368;3;121
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01486;1;13;297716,00;4;10,92750;240;969;0;31;7;137;0;66
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01492;1;15;142209,74;4;9,79108;180;964;1;33;9;274;5;97
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01493;1;7;205813,52;99;10,11014;200;754;1;44;6;100;0;42
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01494;1;15;221058,25;99;9,48411;200;779;1;19;5;216;0;76
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01495;1;8;269472,62;4;9,59108;240;939;4;43;7;165;1;42
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01496;1;15;480926,33;4;9,48677;240;959;4;35;8;211;2;85
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01497;1;8;491032,06;4;9,55431;240;964;1;33;11;124;0;53
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01500;1;15;485278,44;4;9,47247;240;947;7;45;9;252;2;104
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01504;1;13;73202,07;99;10,37148;150;830;0;36;14;191;1;76
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01513;1;3;134028,06;4;10,40080;180;964;0;34;9;52;0;26
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01531;1;5;455945,95;4;10,24344;240;948;2;49;9;62;0;38
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01547;1;1;232333,90;99;11,21806;200;587;0;0;4;7;0;4
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01549;1;1;385174,03;4;11,73561;240;747;0;0;4;4;0;4
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01570;1;3;276636,64;4;10,14464;240;961;0;38;8;45;0;22
SICOOB ADM CONS LTDA.                                       ;16551061;202507;01571;1;3;485621,24;4;10,05261;240;983;0;15;9;26;0;27
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202507;01007;1;164;77604,21;99;25,84182;240;605;95;46;3;4076;164;62
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202507;01008;1;161;270954,36;99;25,60655;240;301;41;17;3;1946;69;42
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202507;01010;1;138;131723,32;99;26,65013;240;317;29;39;5;3928;79;50
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202507;01011;1;123;290830,24;99;26,85750;260;759;49;105;7;7318;57;65
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202507;01012;1;118;68625,81;99;26,44879;240;373;21;19;4;4222;73;73
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202507;01014;1;103;128940,32;99;27,21540;240;521;27;95;3;5655;13;67
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202507;01015;1;106;288099,26;99;27,03417;260;733;42;141;5;7009;54;60
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202507;01016;1;102;61533,47;99;26,74054;240;429;35;59;5;5128;60;78
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202507;01017;1;50;361899,56;99;27,57663;200;433;14;165;1;3707;0;32
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202507;01018;1;47;129558,74;99;27,81359;200;325;9;56;0;3093;1;13
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202507;01019;1;39;428189,73;3;28,78458;200;418;9;150;4;4609;0;26
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202507;01020;1;34;230214,23;3;28,04010;200;493;5;174;3;3653;0;16
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202507;01021;1;19;409156,54;3;28,29408;200;950;0;334;1;2425;0;5
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202507;01022;1;3;406097,56;3;28,24390;220;34;0;7;1;0;0;2
RECON ADM. DE CONSORCIOS LTDA                               ;23767155;202507;2004;1;160;256052,60;6;20,99400;250;876;97;45;6;5896;260;98
RECON ADM. DE CONSORCIOS LTDA                               ;23767155;202507;2005;1;153;92594,85;6;21,04500;250;813;88;57;6;8807;215;133
RECON ADM. DE CONSORCIOS LTDA                               ;23767155;202507;2009;1;68;97848,22;6;20,00787;216;1124;67;200;14;7561;15;164
RECON ADM. DE CONSORCIOS LTDA                               ;23767155;202507;2010;1;44;199033,09;6;23,37928;250;2323;35;378;14;5207;1;162
RECON ADM. DE CONSORCIOS LTDA                               ;23767155;202507;2011;1;2;238550,72;6;23,04651;208;664;0;95;1;25;0;2
GROSCON ADM. CONS. LTDA.                                    ;26228270;202507;56;1;254;215419,91;99;23,01560;450;573;24;44;2;3521;198;34
COIMEX ADM CONS S.A.                                        ;27268770;202507;2064;1;141;448376,43;3;16,57239;144;234;13;0;1;463;165;12
COIMEX ADM CONS S.A.                                        ;27268770;202507;2065;1;87;177500,17;3;16,94017;144;190;7;2;2;325;54;28
COIMEX ADM CONS S.A.                                        ;27268770;202507;2066;1;60;372295,20;3;12,72462;216;394;7;79;3;781;17;26
COIMEX ADM CONS S.A.                                        ;27268770;202507;2067;1;54;199028,70;3;13,64616;252;692;10;71;3;1334;15;45
COIMEX ADM CONS S.A.                                        ;27268770;202507;2068;1;51;107769,31;3;12,13988;216;793;11;47;4;1046;12;63
COIMEX ADM CONS S.A.                                        ;27268770;202507;2069;1;51;215714,55;3;12,77921;252;730;15;68;3;1166;17;48
COIMEX ADM CONS S.A.                                        ;27268770;202507;2070;1;50;433187,99;3;12,31799;252;811;10;55;5;1138;9;49
COIMEX ADM CONS S.A.                                        ;27268770;202507;2071;1;49;207958,89;3;12,77225;252;851;13;39;6;857;16;59
COIMEX ADM CONS S.A.                                        ;27268770;202507;2072;1;48;97601,83;6;12,77320;216;783;8;124;6;888;15;57
COIMEX ADM CONS S.A.                                        ;27268770;202507;2073;1;48;414404,75;6;12,30840;252;848;5;49;4;902;14;42
COIMEX ADM CONS S.A.                                        ;27268770;202507;2074;1;47;190778,79;6;12,04677;252;858;9;54;4;973;10;48
COIMEX ADM CONS S.A.                                        ;27268770;202507;2075;1;45;96406,67;6;11,48512;216;820;9;86;5;870;10;66
COIMEX ADM CONS S.A.                                        ;27268770;202507;2076;1;45;501492,53;6;10,91149;252;859;6;33;4;606;8;56
COIMEX ADM CONS S.A.                                        ;27268770;202507;2077;1;44;199577,55;6;11,86600;252;834;4;73;5;893;8;55
COIMEX ADM CONS S.A.                                        ;27268770;202507;2078;1;41;79648,50;6;11,22041;216;342;4;23;3;585;5;37
COIMEX ADM CONS S.A.                                        ;27268770;202507;2079;1;39;268965,62;6;12,38663;252;826;8;46;4;760;7;46
COIMEX ADM CONS S.A.                                        ;27268770;202507;2080;1;39;94653,63;6;12,66663;216;784;6;51;3;960;6;51
COIMEX ADM CONS S.A.                                        ;27268770;202507;2081;1;38;94080,13;6;12,22955;216;576;6;57;2;887;9;48
COIMEX ADM CONS S.A.                                        ;27268770;202507;2082;1;35;594997,96;6;11,50467;252;870;2;53;6;524;8;46
COIMEX ADM CONS S.A.                                        ;27268770;202507;2083;1;37;129686,98;6;13,48658;204;662;6;51;4;770;2;35
COIMEX ADM CONS S.A.                                        ;27268770;202507;2084;1;25;248975,36;3;13,99000;120;238;0;0;3;16;0;21
COIMEX ADM CONS S.A.                                        ;27268770;202507;2085;1;21;212446,40;6;12,81931;252;830;1;77;3;469;0;32
COIMEX ADM CONS S.A.                                        ;27268770;202507;2086;1;16;270944,13;6;11,48106;252;824;1;69;4;429;0;24
COIMEX ADM CONS S.A.                                        ;27268770;202507;2087;1;14;110380,32;6;11,11540;252;594;0;52;3;437;0;22
COIMEX ADM CONS S.A.                                        ;27268770;202507;2088;1;11;472331,43;6;12,83380;240;804;0;41;1;304;0;14
COIMEX ADM CONS S.A.                                        ;27268770;202507;2089;1;11;104757,54;6;13,01214;240;657;2;64;1;478;0;11
COIMEX ADM CONS S.A.                                        ;27268770;202507;2090;1;4;257874,02;3;14,99000;144;251;0;1;1;2;0;4
COIMEX ADM CONS S.A.                                        ;27268770;202507;2091;1;7;142134,06;6;11,28880;240;597;0;69;2;341;0;10
COIMEX ADM CONS S.A.                                        ;27268770;202507;2092;1;4;139749,46;6;14,84137;240;666;0;74;1;309;0;2
CONSÓRCIO RESERVA                                           ;28904092;202507;0300;1;67;180521,48;3;24,42464;220;251;25;69;0;5020;0;19
CONSÓRCIO RESERVA                                           ;28904092;202507;0301;1;60;287378,22;3;24,16858;220;348;20;68;1;5254;2;17
CONSÓRCIO RESERVA                                           ;28904092;202507;0302;1;20;241747,87;3;23,71208;240;549;1;228;1;1196;0;14
XS5 ADM CONS S.A.                                           ;40011095;202507;10001;1;45;82835,65;4;15,93744;200;872;4;69;6;942;11;125
XS5 ADM CONS S.A.                                           ;40011095;202507;10002;1;41;162819,04;4;16,19185;200;927;3;70;7;863;6;106
XS5 ADM CONS S.A.                                           ;40011095;202507;10003;1;41;357259,25;4;16,38599;200;939;5;56;7;724;6;107
XS5 ADM CONS S.A.                                           ;40011095;202507;10004;1;45;169035,15;4;17,11766;200;919;17;64;7;929;8;138
XS5 ADM CONS S.A.                                           ;40011095;202507;10005;1;45;348289,61;4;16,40209;200;925;6;59;8;770;11;124
XS5 ADM CONS S.A.                                           ;40011095;202507;10006;1;45;742382,87;4;14,19436;200;945;4;48;3;730;11;124
XS5 ADM CONS S.A.                                           ;40011095;202507;10007;1;42;159986,24;4;16,21378;200;945;6;49;7;813;6;140
XS5 ADM CONS S.A.                                           ;40011095;202507;10008;1;41;337134,22;4;16,64149;200;937;8;55;7;824;7;128
XS5 ADM CONS S.A.                                           ;40011095;202507;10009;1;41;159938,14;4;17,52055;200;959;5;36;9;997;4;131
XS5 ADM CONS S.A.                                           ;40011095;202507;10010;1;41;736652,64;4;14,50987;200;924;4;57;6;803;10;113
XS5 ADM CONS S.A.                                           ;40011095;202507;10011;1;41;75585,61;4;16,67499;200;773;3;51;7;980;10;98
XS5 ADM CONS S.A.                                           ;40011095;202507;10012;1;38;332433,34;4;16,93617;200;928;5;67;7;958;9;120
XS5 ADM CONS S.A.                                           ;40011095;202507;10013;1;38;703078,75;4;14,60389;200;928;7;65;4;841;8;121
XS5 ADM CONS S.A.                                           ;40011095;202507;10014;1;39;160263,60;4;17,09007;200;911;4;85;6;939;12;128
XS5 ADM CONS S.A.                                           ;40011095;202507;10015;1;37;157493,88;4;17,65081;200;915;3;82;7;1141;5;120
XS5 ADM CONS S.A.                                           ;40011095;202507;10016;1;35;68048,78;4;17,05696;200;712;3;47;4;1105;8;89
XS5 ADM CONS S.A.                                           ;40011095;202507;10017;1;36;321469,73;4;17,47965;200;921;5;69;8;1061;7;114
XS5 ADM CONS S.A.                                           ;40011095;202507;10018;1;36;152999,80;4;18,10870;200;902;8;88;3;1072;8;95
XS5 ADM CONS S.A.                                           ;40011095;202507;10019;1;35;154313,06;4;17,37079;200;848;1;65;6;1041;3;75
XS5 ADM CONS S.A.                                           ;40011095;202507;10020;1;35;671254,58;4;15,19579;200;925;2;64;8;915;1;109
XS5 ADM CONS S.A.                                           ;40011095;202507;10021;1;35;158258,67;4;17,33178;200;2280;33;186;19;2590;10;276
XS5 ADM CONS S.A.                                           ;40011095;202507;10023;1;35;327553,54;4;17,44283;200;2278;10;184;16;2471;12;271
