#Nome_da_Administradora;CNPJ_da_Administradora;Data_base;Código_do_grupo;Código_do_segmento;Número_da_assembléia_geral_ordinária;Valor_médio_do_bem;Índice_de_correção;Taxa_de_administração;Prazo_do_grupo_em_meses;Quantidade_de_cotas_ativas_em_dia;Quantidade_de_cotas_ativas_contempladas_inadimplentes;Quantidade_de_cotas_ativas_não_contempladas_inadimplentes;Quantidade_de_cotas_ativas_contempladas_no_mês;Quantidade_de_cotas_excluídas;Quantidade_de_cotas_ativas_quitadas;Quantidade_de_cotas_ativas_com_crédito_pendente_de_utilização
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202506;01011;1;122;291761,36;99;26,86244;260;750;51;91;5;7302;53;71
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202506;01012;1;117;68664,09;99;26,52092;240;363;34;26;3;4209;71;70
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202506;01014;1;102;128510,36;99;27,25900;240;502;26;94;3;5637;13;70
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202506;01015;1;105;291348,96;99;27,06582;260;747;35;128;2;6951;54;59
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202506;01016;1;101;61087,74;99;26,75676;240;427;34;64;3;5110;58;78
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202506;01017;1;49;344474,19;99;27,73486;200;351;18;133;1;3680;0;31
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202506;01018;1;46;130728,37;99;27,84315;200;311;7;69;1;3066;1;13
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202506;01019;1;38;430635,14;3;28,92744;200;446;6;164;3;4535;0;23
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202506;01020;1;33;233073,65;99;28,10035;200;491;3;223;0;3559;0;16
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202506;01021;1;18;411470,79;3;28,35865;200;933;0;351;0;2247;0;5
ZEMA ADM. CONSÓRCIO  LTDA                                   ;23367634;202506;01022;1;2;401666,67;3;28,03333;220;28;0;2;0;0;0;1
RECON ADM. DE CONSORCIOS LTDA                               ;23767155;202506;2004;1;159;254354,22;6;21,04818;250;863;92;39;4;5920;255;97
RECON ADM. DE CONSORCIOS LTDA                               ;23767155;202506;2005;1;152;92556,84;6;21,06490;250;817;84;56;5;8806;209;135
RECON ADM. DE CONSORCIOS LTDA                               ;23767155;202506;2009;1;67;97758,40;6;20,07589;216;1025;71;221;12;7520;15;154
RECON ADM. DE CONSORCIOS LTDA                               ;23767155;202506;2010;1;43;197746,43;6;23,42886;250;2291;41;449;12;5051;1;153
RECON ADM. DE CONSORCIOS LTDA                               ;23767155;202506;2011;1;1;233111,95;6;21,92239;208;527;0;0;1;20;0;1
GROSCON ADM. CONS. LTDA.                                    ;26228270;202506;56;1;253;215831,31;99;22,95714;450;562;22;46;1;3508;198;33
COIMEX ADM CONS S.A.                                        ;27268770;202506;2064;1;140;448376,43;3;16,57239;144;232;15;0;0;463;165;12
COIMEX ADM CONS S.A.                                        ;27268770;202506;2065;1;86;177500,17;3;16,94017;144;188;10;1;6;325;52;29
COIMEX ADM CONS S.A.                                        ;27268770;202506;2066;1;59;380621,76;3;12,66554;216;447;7;28;3;749;16;27
COIMEX ADM CONS S.A.                                        ;27268770;202506;2067;1;53;198943,49;3;13,67499;252;683;9;82;4;1330;13;50
COIMEX ADM CONS S.A.                                        ;27268770;202506;2068;1;50;107861,49;3;12,11107;216;756;9;57;4;1040;11;63
COIMEX ADM CONS S.A.                                        ;27268770;202506;2069;1;50;216036,42;3;12,81896;252;721;16;78;6;1161;17;50
COIMEX ADM CONS S.A.                                        ;27268770;202506;2070;1;49;433592,54;3;12,30977;252;826;10;50;3;1128;9;49
COIMEX ADM CONS S.A.                                        ;27268770;202506;2071;1;48;194310,28;3;12,85762;252;836;15;53;6;851;14;58
COIMEX ADM CONS S.A.                                        ;27268770;202506;2072;1;47;97866,99;6;12,66391;216;670;14;136;6;867;15;55
COIMEX ADM CONS S.A.                                        ;27268770;202506;2073;1;47;414409,28;6;12,35151;252;859;8;38;4;891;13;44
COIMEX ADM CONS S.A.                                        ;27268770;202506;2074;1;46;190423,03;6;12,06225;252;871;6;54;3;957;9;47
COIMEX ADM CONS S.A.                                        ;27268770;202506;2075;1;44;96406,92;6;11,42015;216;815;15;93;10;841;10;65
COIMEX ADM CONS S.A.                                        ;27268770;202506;2076;1;44;501066,08;6;10,92476;252;858;5;34;6;595;5;54
COIMEX ADM CONS S.A.                                        ;27268770;202506;2077;1;43;199814,82;6;11,88122;252;817;7;95;3;883;8;55
COIMEX ADM CONS S.A.                                        ;27268770;202506;2078;1;40;79583,45;6;11,22186;216;339;7;25;1;582;4;37
COIMEX ADM CONS S.A.                                        ;27268770;202506;2079;1;38;269362,56;6;12,36717;252;796;12;67;4;748;6;45
COIMEX ADM CONS S.A.                                        ;27268770;202506;2080;1;38;93874,86;6;12,40999;216;655;12;45;5;956;6;54
COIMEX ADM CONS S.A.                                        ;27268770;202506;2081;1;37;93969,57;6;12,16255;216;538;7;87;3;882;9;47
COIMEX ADM CONS S.A.                                        ;27268770;202506;2082;1;34;596223,42;6;11,47698;252;860;3;55;4;512;6;47
COIMEX ADM CONS S.A.                                        ;27268770;202506;2083;1;36;123159,90;6;13,51765;204;627;7;90;2;763;2;37
COIMEX ADM CONS S.A.                                        ;27268770;202506;2084;1;24;232209,82;3;13,99000;120;236;0;2;3;16;0;18
COIMEX ADM CONS S.A.                                        ;27268770;202506;2085;1;20;212947,53;6;12,80858;252;824;5;86;2;445;0;33
COIMEX ADM CONS S.A.                                        ;27268770;202506;2086;1;15;271472,98;6;11,48396;252;828;2;79;2;405;0;24
COIMEX ADM CONS S.A.                                        ;27268770;202506;2087;1;13;110250,48;6;11,10365;252;581;0;79;1;418;0;19
COIMEX ADM CONS S.A.                                        ;27268770;202506;2088;1;10;467259,95;6;12,57846;240;769;0;62;2;268;0;13
COIMEX ADM CONS S.A.                                        ;27268770;202506;2089;1;10;105470,33;6;12,51787;240;591;2;89;1;432;0;11
COIMEX ADM CONS S.A.                                        ;27268770;202506;2090;1;3;258333,33;3;14,99000;144;238;0;2;1;0;0;3
COIMEX ADM CONS S.A.                                        ;27268770;202506;2091;1;6;141858,29;6;10,91113;240;583;0;127;1;265;0;8
COIMEX ADM CONS S.A.                                        ;27268770;202506;2092;1;3;139547,90;6;14,96625;240;881;0;45;0;109;0;2
CONSÓRCIO RESERVA                                           ;28904092;202506;0300;1;66;181986,65;3;24,39110;220;241;25;60;1;4997;0;21
CONSÓRCIO RESERVA                                           ;28904092;202506;0301;1;59;278911,07;3;24,20213;220;358;8;57;1;5199;2;17
CONSÓRCIO RESERVA                                           ;28904092;202506;0302;1;19;237000,68;3;23,39655;240;447;6;185;1;1137;0;14
XS5 ADM CONS S.A.                                           ;40011095;202506;10001;1;44;83391,40;4;15,96075;200;895;3;58;7;931;9;118
XS5 ADM CONS S.A.                                           ;40011095;202506;10002;1;40;162933,37;4;16,16881;200;930;2;68;5;850;6;103
XS5 ADM CONS S.A.                                           ;40011095;202506;10003;1;40;357196,25;4;16,38376;200;945;5;48;6;719;5;109
XS5 ADM CONS S.A.                                           ;40011095;202506;10004;1;44;169489,37;4;17,12474;200;918;15;67;5;912;6;132
XS5 ADM CONS S.A.                                           ;40011095;202506;10005;1;44;348178,21;4;16,42874;200;934;5;53;10;763;10;127
XS5 ADM CONS S.A.                                           ;40011095;202506;10006;1;44;744400,09;4;14,19938;200;957;4;39;13;723;11;126
XS5 ADM CONS S.A.                                           ;40011095;202506;10007;1;41;160090,77;4;16,18605;200;944;5;51;11;802;6;142
XS5 ADM CONS S.A.                                           ;40011095;202506;10008;1;40;337208,39;4;16,61562;200;942;3;55;10;807;7;125
XS5 ADM CONS S.A.                                           ;40011095;202506;10009;1;40;160155,12;4;17,50721;200;959;2;39;2;989;4;121
XS5 ADM CONS S.A.                                           ;40011095;202506;10010;1;40;736373,25;4;14,52124;200;933;2;60;12;786;10;107
XS5 ADM CONS S.A.                                           ;40011095;202506;10011;1;40;75639,67;4;16,70467;200;788;4;47;9;968;9;92
XS5 ADM CONS S.A.                                           ;40011095;202506;10012;1;37;334154,32;4;16,86750;200;931;4;65;9;942;9;120
XS5 ADM CONS S.A.                                           ;40011095;202506;10013;1;37;705901,00;4;14,57358;200;924;8;67;9;821;8;128
XS5 ADM CONS S.A.                                           ;40011095;202506;10014;1;38;160595,48;4;17,05120;200;925;2;72;10;926;11;120
XS5 ADM CONS S.A.                                           ;40011095;202506;10015;1;36;150002,12;4;17,66716;200;925;4;71;4;1121;4;112
XS5 ADM CONS S.A.                                           ;40011095;202506;10016;1;34;68101,73;4;17,08753;200;724;3;43;4;1097;7;84
XS5 ADM CONS S.A.                                           ;40011095;202506;10017;1;35;319385,09;4;17,54740;200;947;2;50;10;1035;7;109
XS5 ADM CONS S.A.                                           ;40011095;202506;10018;1;35;152681,16;4;18,09988;200;924;6;70;8;1062;4;109
XS5 ADM CONS S.A.                                           ;40011095;202506;10019;1;34;154221,31;4;17,38089;200;866;0;60;2;1029;3;72
XS5 ADM CONS S.A.                                           ;40011095;202506;10020;1;34;669928,61;4;15,20293;200;945;1;53;13;905;1;105
XS5 ADM CONS S.A.                                           ;40011095;202506;10021;1;34;157753,45;4;17,35681;200;2320;20;160;21;2549;9;265
XS5 ADM CONS S.A.                                           ;40011095;202506;10023;1;34;328132,69;4;17,47301;200;2300;5;189;30;2425;10;263
XS5 ADM CONS S.A.                                           ;40011095;202506;10024;1;30;161483,61;4;17,83984;200;2250;10;226;22;2431;2;239
XS5 ADM CONS S.A.                                           ;40011095;202506;10025;1;25;158651,71;4;17,56036;200;2316;7;163;28;2307;10;213
XS5 ADM CONS S.A.                                           ;40011095;202506;10026;1;33;338711,33;4;17,16291;200;2020;1;128;14;1670;2;130
XS5 ADM CONS S.A.                                           ;40011095;202506;10027;1;32;692446,03;4;15,42705;200;2282;11;190;22;2117;18;253
XS5 ADM CONS S.A.                                           ;40011095;202506;10028;1;29;157189,51;4;17,56884;200;2114;9;168;16;2315;6;160
XS5 ADM CONS S.A.                                           ;40011095;202506;10029;1;27;67862,50;4;17,37855;200;1834;3;182;12;1970;4;118
XS5 ADM CONS S.A.                                           ;40011095;202506;10030;1;25;335708,87;4;17,35082;200;2233;11;178;20;1979;6;181
XS5 ADM CONS S.A.                                           ;40011095;202506;10031;1;24;654752,07;4;15,13088;200;2320;8;170;16;1479;4;198
XS5 ADM CONS S.A.                                           ;40011095;202506;10032;1;22;60186,11;4;13,94209;240;2066;3;347;10;1711;1;82
XS5 ADM CONS S.A.                                           ;40011095;202506;10033;1;22;151081,01;4;13,94221;240;1955;0;204;13;1678;2;108
XS5 ADM CONS S.A.                                           ;40011095;202506;10034;1;22;145930,84;4;17,71834;200;2247;2;237;15;1802;3;173
XS5 ADM CONS S.A.                                           ;40011095;202506;10035;1;19;654565,64;4;15,71417;200;2199;2;233;26;1164;1;137
XS5 ADM CONS S.A.                                           ;40011095;202506;10036;1;16;314122,92;4;18,50312;200;1723;4;211;8;1129;0;84
XS5 ADM CONS S.A.                                           ;40011095;202506;10037;1;15;148307,00;4;17,68635;200;2184;2;312;23;1219;6;98
XS5 ADM CONS S.A.                                           ;40011095;202506;10038;1;13;148436,93;4;16,95930;200;1294;1;183;3;672;1;39
XS5 ADM CONS S.A.                                           ;40011095;202506;10039;1;11;141626,70;4;18,26118;200;2222;0;278;11;896;0;63
XS5 ADM CONS S.A.                                           ;40011095;202506;10040;1;10;625883,62;4;15,29651;200;2162;0;153;10;386;1;45
XS5 ADM CONS S.A.                                           ;40011095;202506;10041;1;9;301517,91;4;17,49219;200;1471;0;174;7;227;1;23
XS5 ADM CONS S.A.                                           ;40011095;202506;10042;1;7;149139,13;4;17,01358;240;2174;4;266;9;350;0;50
XS5 ADM CONS S.A.                                           ;40011095;202506;10043;1;7;58937,34;4;19,33793;200;1982;0;292;5;341;0;28
XS5 ADM CONS S.A.                                           ;40011095;202506;10044;1;7;139370,25;4;19,02162;200;1681;0;160;4;271;2;21
XS5 ADM CONS S.A.                                           ;40011095;202506;10045;1;7;315572,11;4;19,02544;200;1347;0;129;5;148;0;15
XS5 ADM CONS S.A.                                           ;40011095;202506;10046;1;7;145398,55;4;18,75026;200;2271;0;212;10;494;0;49
XS5 ADM CONS S.A.                                           ;40011095;202506;10047;1;7;311696,00;4;18,18695;200;2242;0;257;8;399;0;45
XS5 ADM CONS S.A.                                           ;40011095;202506;10048;1;7;657057,18;4;15,50809;200;2304;0;196;9;350;0;55
XS5 ADM CONS S.A.                                           ;40011095;202506;10049;1;6;145306,04;4;18,80170;200;2063;1;352;11;359;0;42
XS5 ADM CONS S.A.                                           ;40011095;202506;10050;1;4;639576,68;4;18,67235;200;2202;0;295;9;80;0;25
XS5 ADM CONS S.A.                                           ;40011095;202506;10051;1;3;142723,27;4;22,33741;200;2342;0;152;8;44;0;13
XS5 ADM CONS S.A.                                           ;40011095;202506;10052;1;2;307640,73;4;22,49312;200;1576;0;0;2;18;0;4
EUTBEM ADM CONS S.A.                                        ;40513064;202506;00007;1;4;222696,25;3;16,49900;250;137;0;103;0;53;0;2
KLUBI                                                       ;41629070;202506;IM001;1;6;225160,18;6;26,27567;300;3011;1;140;7;164;6;29
EVOY ADM CONS LTDA.                                         ;42735881;202506;01001;1;23;268597,46;3;23,91211;300;1606;1;1618;1;1956;0;30
CONSHOP ADM. CONS. LTDA                                     ;44196293;202506;640;1;150;178956,11;99;14,20514;150;214;2;0;0;127;214;3
CONSHOP ADM. CONS. LTDA                                     ;44196293;202506;660;1;150;184232,39;99;13,58089;150;237;3;0;0;110;225;32
CONSHOP ADM. CONS. LTDA                                     ;44196293;202506;700;1;140;135829,39;99;16,44386;150;129;2;0;0;27;101;5
CONSHOP ADM. CONS. LTDA                                     ;44196293;202506;740;1;109;234147,76;99;14,98099;150;249;14;1;2;84;139;10
CONSHOP ADM. CONS. LTDA                                     ;44196293;202506;760;1;92;206828,89;99;15,15841;180;264;9;18;0;194;122;31
CONSHOP ADM. CONS. LTDA                                     ;44196293;202506;770;1;79;202757,68;99;13,40821;200;293;7;18;2;213;170;19
CONSHOP ADM. CONS. LTDA                                     ;44196293;202506;790;1;36;164576,85;99;13,13273;200;169;4;54;1;61;106;6
GAP ADM CONS LTDA.                                          ;45700892;202506;N780;1;99;345629,45;2;10,62366;120;149;37;0;0;15;137;0
GAP ADM CONS LTDA.                                          ;45700892;202506;N880;1;87;325100,07;2;10,90000;120;126;34;0;0;28;118;0
GAP ADM CONS LTDA.                                          ;45700892;202506;N890;1;81;328331,29;2;11,47895;120;151;35;4;0;25;117;0
GAP ADM CONS LTDA.                                          ;45700892;202506;N982;1;78;333230,49;2;11,03030;120;147;48;3;0;23;109;0
GAP ADM CONS LTDA.                                          ;45700892;202506;N983;1;72;325648,36;2;11,04268;120;123;36;5;0;25;66;0
GAP ADM CONS LTDA.                                          ;45700892;202506;N984;1;69;320296,39;2;11,38926;120;108;27;14;0;29;48;0
GAP ADM CONS LTDA.                                          ;45700892;202506;P082;1;61;321221,00;2;12,10078;120;96;24;9;0;32;36;0
GAP ADM CONS LTDA.                                          ;45700892;202506;P083;1;61;322313,78;2;12,09375;120;98;19;11;0;34;40;1
GAP ADM CONS LTDA.                                          ;45700892;202506;P084;1;60;321799,85;2;11,74265;120;96;29;11;0;58;23;0
GAP ADM CONS LTDA.                                          ;45700892;202506;P182;1;54;321733,38;2;11,74766;120;76;22;9;0;47;10;0
GAP ADM CONS LTDA.                                          ;45700892;202506;P580;1;5;361592,51;2;3,54545;120;55;0;0;0;0;0;1
GAP ADM CONS LTDA.                                          ;45700892;202506;P581;1;5;361592,51;2;3,54545;120;55;0;0;0;0;0;1
