#Data_base;CNPJ_da_Administradora;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_consorciados_ativos_contemplados_por_lance;Quantidade_de_consorciados_ativos_contemplados_por_sorteio;Quantidade_de_consorciados_ativos_não_contemplados;Quantidade_de_consorciados_excluídos_contemplados;Quantidade_de_consorciados_excluídos_não_contemplados;Quantidade_de_consorciados_ativos_contemplados_por_lance_no_trimestre;Quantidade_de_consorciados_ativos_contemplados_por_sorteio_no_trimestre;Quantidade_de_consorciados_excluídos_contemplados_no_trimestre;Quantidade_de_adesões_no_trimestre
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;PR;0;3;25;0;8;0;3;0;12
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;RJ;0;0;96;3;161;0;0;0;25
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;RJ;10;2;47;23;849;0;0;3;27
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;RJ;125;22;294;309;5687;19;6;24;170
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;5;RJ;1;2;20;0;21;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;RJ;0;0;7;0;3;0;0;0;7
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;RN;0;3;10;8;247;0;0;2;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;RN;2;0;10;1;85;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;RN;46;11;11;133;854;0;1;9;1
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;5;RN;1;0;2;0;4;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;RN;5;0;28;0;8;0;0;0;9
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;RO;0;6;14;9;417;0;1;1;2
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;RO;8;2;25;9;685;1;0;1;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;RO;20;5;22;13;558;0;0;1;7
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;RR;2;0;20;0;32;2;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;RR;1;0;0;0;18;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;RR;1;0;3;4;24;0;0;1;1
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;5;RR;3;0;2;0;0;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;RS;5;12;102;28;1160;1;0;3;21
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;RS;1;3;32;2;232;0;0;0;4
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;RS;10;4;18;25;1201;1;0;1;1
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;RS;0;0;3;0;3;0;0;0;3
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;SC;1;3;115;2;231;0;0;0;22
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;SC;1;5;26;0;222;0;0;0;3
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;SC;42;3;2;19;134;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;5;SC;1;1;31;0;10;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;SC;0;0;11;0;0;0;0;0;8
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;SE;1;0;8;1;84;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;SE;8;8;63;0;147;1;1;0;18
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;SE;168;20;472;11;1334;5;0;0;78
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;SE;0;0;0;0;1;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;SP;57;48;753;102;3017;0;3;3;202
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;SP;34;39;64;13;873;0;0;0;5
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;SP;327;154;142;367;1284;8;0;12;43
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;5;SP;3;3;71;2;85;0;0;0;1
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;SP;0;2;34;0;155;0;0;0;25
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;TO;0;1;7;4;133;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;TO;9;3;15;2;214;1;0;0;1
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;TO;17;6;4;17;441;0;0;2;0
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;3;AL;0;0;0;0;1;0;0;0;0
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;3;BA;1;0;0;0;0;0;0;0;0
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;3;CE;2;5;0;1;6;0;3;0;3
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;6;CE;0;10;4;0;0;0;1;0;4
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;3;DF;0;0;0;0;1;0;0;0;0
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;3;PA;1;0;0;1;0;0;0;0;0
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;3;PB;15;0;5;0;3;0;0;0;1
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;6;PB;0;1;1;0;0;0;0;0;0
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;3;PE;3;1;3;0;8;0;0;0;0
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;6;PE;0;6;0;0;0;0;3;0;0
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;3;PI;1;0;0;0;0;0;0;0;0
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;3;RJ;1;0;0;0;2;0;0;0;0
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;6;RJ;0;0;1;0;0;0;0;0;1
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;1;RN;1;2;50;0;21;0;1;0;7
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;3;RN;570;237;692;384;1553;33;16;24;84
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;4;RN;69;30;15;57;162;0;7;5;0
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;6;RN;0;66;51;1;4;0;4;0;28
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;3;SC;0;0;1;0;2;0;0;0;0
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;3;SP;1;0;0;1;2;0;0;0;0
202506;62246228;REDENÇÃO ADM DE CONSÓRCIO                                   ;6;SP;0;1;2;0;0;0;1;0;3
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;AL;0;0;1;1;5;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;AL;0;1;0;0;3;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;AL;2;0;0;0;0;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;AM;0;0;0;0;6;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;AM;0;0;1;0;2;0;0;0;1
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;AM;0;0;0;0;1;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;AP;0;0;0;1;0;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;AP;0;0;1;0;0;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;BA;52;50;34;83;475;3;4;1;2
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;BA;58;10;20;5;69;0;1;0;2
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;BA;12;5;7;6;34;0;0;0;1
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;CE;1;4;3;9;59;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;CE;1;0;1;1;5;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;CE;0;0;0;0;6;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;DF;1;0;3;2;22;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;DF;0;1;6;1;0;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;ES;0;1;2;0;13;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;ES;1;0;2;0;4;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;GO;5;6;24;1;40;2;0;0;21
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;GO;4;1;5;0;3;0;0;0;1
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;GO;7;1;0;1;2;4;1;0;3
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;MA;2;7;2;3;37;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;MA;1;0;0;0;9;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;MA;2;0;1;1;2;1;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;MG;38;15;42;11;93;6;2;0;9
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;MG;33;4;14;0;40;11;0;0;11
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;MG;1;6;12;2;11;0;0;0;3
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;MS;3;2;6;1;15;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;MS;0;0;2;0;7;0;0;0;1
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;MT;3;2;21;2;27;0;0;0;20
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;MT;0;0;0;0;6;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;MT;1;0;1;1;1;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;PA;3;14;11;86;407;1;0;1;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;PA;6;0;4;2;8;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;PA;0;3;0;0;0;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;PB;0;0;3;0;6;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;PB;0;0;5;0;5;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;PB;2;0;2;0;3;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;PE;3;5;1;10;66;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;PE;1;1;3;0;6;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;PE;3;1;1;1;0;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;PI;4;12;4;25;115;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;PI;2;2;3;0;10;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;PI;0;0;0;2;0;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;PR;23;5;31;12;67;3;0;0;7
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;PR;8;1;3;5;23;0;0;0;1
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;PR;1;0;0;1;7;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;RJ;13;8;37;21;93;4;1;0;8
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;RJ;13;3;10;0;26;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;RJ;0;1;1;1;4;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;RN;0;0;0;0;2;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;RN;2;0;0;0;3;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;RN;0;1;0;0;1;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;RO;0;0;11;0;9;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;RO;2;0;0;0;3;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;RR;0;0;0;0;2;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;RS;4;4;6;0;20;1;1;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;RS;5;0;6;0;7;0;0;0;3
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;RS;6;0;1;1;10;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;SC;10;8;15;2;48;1;1;0;3
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;SC;3;1;3;0;15;0;0;0;1
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;SC;3;1;1;1;3;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;SE;1;0;3;0;5;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;SE;0;0;0;0;2;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;SE;1;0;1;0;0;0;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;SP;2281;2154;3783;4717;29894;93;40;49;183
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;SP;1605;615;1587;786;9499;88;19;21;205
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;SP;647;762;768;1018;3807;49;26;32;112
202506;62354055;REMAZA ADM CONS LTDA                                        ;1;TO;0;2;24;1;2;0;0;0;24
202506;62354055;REMAZA ADM CONS LTDA                                        ;3;TO;1;0;3;0;5;1;0;0;0
202506;62354055;REMAZA ADM CONS LTDA                                        ;4;TO;0;0;0;0;1;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;1;AC;0;0;0;0;19;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;2;AC;1;1;8;0;21;0;0;0;2
202506;62798475;KSK ADM CONS LTDA.                                          ;3;AC;0;0;0;0;4;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;1;AL;2;2;149;9;733;1;1;1;86
202506;62798475;KSK ADM CONS LTDA.                                          ;2;AL;9;2;116;3;331;2;0;0;55
202506;62798475;KSK ADM CONS LTDA.                                          ;3;AL;38;13;55;20;1356;0;1;1;27
202506;62798475;KSK ADM CONS LTDA.                                          ;4;AL;2;0;61;0;9;1;0;0;32
202506;62798475;KSK ADM CONS LTDA.                                          ;1;AM;0;2;17;7;535;0;0;1;0
202506;62798475;KSK ADM CONS LTDA.                                          ;2;AM;5;5;26;8;256;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;3;AM;9;3;7;15;590;0;0;1;0
202506;62798475;KSK ADM CONS LTDA.                                          ;4;AM;0;0;0;0;10;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;1;AP;2;0;6;2;224;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;2;AP;2;2;9;1;247;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;3;AP;11;2;8;3;637;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;1;BA;8;10;90;33;1228;0;0;3;4
202506;62798475;KSK ADM CONS LTDA.                                          ;2;BA;52;11;91;15;1405;1;0;0;10
202506;62798475;KSK ADM CONS LTDA.                                          ;3;BA;316;48;182;58;4721;8;1;4;21
202506;62798475;KSK ADM CONS LTDA.                                          ;4;BA;0;0;5;0;0;0;0;0;1
202506;62798475;KSK ADM CONS LTDA.                                          ;6;BA;0;2;9;0;7;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;1;CE;5;1;79;4;384;2;0;0;12
202506;62798475;KSK ADM CONS LTDA.                                          ;2;CE;36;5;170;3;732;2;1;0;44
202506;62798475;KSK ADM CONS LTDA.                                          ;3;CE;298;39;583;16;4295;26;2;0;164
202506;62798475;KSK ADM CONS LTDA.                                          ;4;CE;0;0;87;3;99;0;0;0;28
202506;62798475;KSK ADM CONS LTDA.                                          ;6;CE;4;0;6;5;63;0;0;0;1
202506;62798475;KSK ADM CONS LTDA.                                          ;1;DF;0;0;52;2;175;0;0;1;0
202506;62798475;KSK ADM CONS LTDA.                                          ;2;DF;6;3;62;0;152;0;0;0;15
202506;62798475;KSK ADM CONS LTDA.                                          ;3;DF;13;3;27;2;276;0;0;0;2
202506;62798475;KSK ADM CONS LTDA.                                          ;6;DF;0;0;1;0;11;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;1;ES;9;4;98;8;1562;0;0;0;5
202506;62798475;KSK ADM CONS LTDA.                                          ;2;ES;10;2;45;4;556;0;0;0;8
202506;62798475;KSK ADM CONS LTDA.                                          ;3;ES;45;17;62;5;1657;2;1;0;4
202506;62798475;KSK ADM CONS LTDA.                                          ;4;ES;0;0;1;0;0;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;6;ES;0;0;0;0;6;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;1;GO;8;12;772;10;1521;3;2;0;35
202506;62798475;KSK ADM CONS LTDA.                                          ;2;GO;43;11;221;4;653;4;1;1;54
202506;62798475;KSK ADM CONS LTDA.                                          ;3;GO;109;21;399;14;773;18;5;2;177
202506;62798475;KSK ADM CONS LTDA.                                          ;4;GO;0;11;73;2;27;0;2;0;6
202506;62798475;KSK ADM CONS LTDA.                                          ;6;GO;15;5;21;0;51;6;1;0;3
202506;62798475;KSK ADM CONS LTDA.                                          ;1;MA;1;2;258;5;255;1;1;0;241
202506;62798475;KSK ADM CONS LTDA.                                          ;2;MA;8;3;41;18;553;0;0;0;7
202506;62798475;KSK ADM CONS LTDA.                                          ;3;MA;14;4;16;28;1192;0;0;1;2
202506;62798475;KSK ADM CONS LTDA.                                          ;4;MA;0;1;7;0;4;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;6;MA;0;0;16;0;13;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;1;MG;41;24;1728;18;2023;12;5;1;315
202506;62798475;KSK ADM CONS LTDA.                                          ;2;MG;74;26;438;19;1316;12;1;1;104
202506;62798475;KSK ADM CONS LTDA.                                          ;3;MG;177;53;1408;26;2550;19;6;5;347
202506;62798475;KSK ADM CONS LTDA.                                          ;4;MG;5;2;50;2;81;4;0;0;5
202506;62798475;KSK ADM CONS LTDA.                                          ;5;MG;0;2;14;6;10;0;0;2;0
202506;62798475;KSK ADM CONS LTDA.                                          ;6;MG;0;2;12;4;75;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;1;MS;1;3;275;1;210;0;0;0;16
202506;62798475;KSK ADM CONS LTDA.                                          ;2;MS;4;0;45;1;73;1;0;0;13
202506;62798475;KSK ADM CONS LTDA.                                          ;3;MS;3;2;19;1;278;0;0;0;14
202506;62798475;KSK ADM CONS LTDA.                                          ;4;MS;0;0;0;0;1;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;1;MT;2;2;317;1;664;0;0;0;37
202506;62798475;KSK ADM CONS LTDA.                                          ;2;MT;9;5;94;5;302;0;1;1;32
202506;62798475;KSK ADM CONS LTDA.                                          ;3;MT;329;9;166;1;621;10;0;0;13
202506;62798475;KSK ADM CONS LTDA.                                          ;4;MT;0;0;1;0;2;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;6;MT;1;0;1;0;5;1;0;0;1
202506;62798475;KSK ADM CONS LTDA.                                          ;1;PA;2;2;216;26;1023;0;0;0;56
202506;62798475;KSK ADM CONS LTDA.                                          ;2;PA;34;23;121;27;1653;1;2;1;4
202506;62798475;KSK ADM CONS LTDA.                                          ;3;PA;76;29;118;125;4588;3;1;9;2
202506;62798475;KSK ADM CONS LTDA.                                          ;4;PA;0;0;2;1;37;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;6;PA;0;1;2;0;4;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;1;PB;1;0;57;1;243;0;0;0;12
202506;62798475;KSK ADM CONS LTDA.                                          ;2;PB;26;7;121;4;723;1;1;0;18
202506;62798475;KSK ADM CONS LTDA.                                          ;3;PB;101;14;90;12;1753;1;1;0;3
202506;62798475;KSK ADM CONS LTDA.                                          ;4;PB;0;0;5;1;29;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;6;PB;2;1;1;3;94;0;0;1;0
202506;62798475;KSK ADM CONS LTDA.                                          ;1;PE;0;2;31;2;321;0;0;0;6
202506;62798475;KSK ADM CONS LTDA.                                          ;2;PE;11;2;44;6;416;1;0;0;11
202506;62798475;KSK ADM CONS LTDA.                                          ;3;PE;75;15;55;14;1284;1;0;1;11
202506;62798475;KSK ADM CONS LTDA.                                          ;4;PE;0;0;10;0;7;0;0;0;8
202506;62798475;KSK ADM CONS LTDA.                                          ;6;PE;0;0;0;0;11;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;1;PI;0;0;4;1;76;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;2;PI;6;3;21;0;90;1;0;0;9
202506;62798475;KSK ADM CONS LTDA.                                          ;3;PI;7;3;12;1;77;0;0;0;2
202506;62798475;KSK ADM CONS LTDA.                                          ;4;PI;0;0;3;0;1;0;0;0;0
202506;62798475;KSK ADM CONS LTDA.                                          ;6;PI;0;0;1;1;6;0;0;0;0
